t_hours,z_meters,psi_meters,t_norm,z_norm,psi_norm,source
1191.0,5.5554,-0.319,0.10714285714285714,0.10100727272727272,0.028814359943315937,profile_snapshot
1395.0,3.8163,-0.435,0.7142857142857143,0.06938727272727273,-0.025980160604629265,profile_snapshot
1197.0,4.9757,-0.351,0.125,0.09046727272727273,0.013698630136986356,profile_snapshot
1335.0,10.523,-1.708,0.5357142857142857,0.19132727272727273,-0.627302786962683,profile_snapshot
1341.0,3.768,-0.499,0.5535714285714286,0.06850909090909091,-0.05621162021728876,profile_snapshot
1263.0,9.8489,-1.93,0.32142857142857145,0.1790709090909091,-0.7321681624940954,profile_snapshot
1415.0,16.8787,-2.168,0.7738095238095238,0.3068854545454545,-0.8445914029286727,profile_snapshot
1393.0,10.4267,-0.538,0.7083333333333334,0.18957636363636365,-0.07463391591875301,profile_snapshot
1327.0,5.1207,-0.505,0.5119047619047619,0.09310363636363637,-0.05904581955597543,profile_snapshot
1347.0,6.9564,-0.458,0.5714285714285714,0.12648,-0.03684459140292884,profile_snapshot
1461.0,4.7342,-0.47,0.9107142857142857,0.08607636363636365,-0.04251299008030229,profile_snapshot
1449.0,4.2994,-0.472,0.875,0.0781709090909091,-0.04345772319319796,profile_snapshot
1453.0,6.9564,-0.485,0.8869047619047619,0.12648,-0.049598488427019305,profile_snapshot
1477.0,9.2711,-0.477,0.9583333333333334,0.16856545454545455,-0.045819555975436965,profile_snapshot
1365.0,16.975,-2.161,0.625,0.30863636363636365,-0.8412848370335381,profile_snapshot
1251.0,14.3749,-2.293,0.2857142857142857,0.2613618181818182,-0.9036372224846482,profile_snapshot
1393.0,12.8341,-2.377,0.7083333333333334,0.2333472727272727,-0.9433160132262636,profile_snapshot
1311.0,19.0935,-2.047,0.4642857142857143,0.34715454545454544,-0.7874350495984885,profile_snapshot
1359.0,11.3896,-2.438,0.6071428571428571,0.20708363636363636,-0.9721303731695797,profile_snapshot
1347.0,11.0044,-2.443,0.5714285714285714,0.20008,-0.9744922059518187,profile_snapshot
1411.0,15.049,-2.264,0.7619047619047619,0.2736181818181818,-0.8899385923476617,profile_snapshot
1367.0,6.425,-0.487,0.6309523809523809,0.11681818181818182,-0.050543221539915084,profile_snapshot
1389.0,10.6193,-0.704,0.6964285714285714,0.19307818181818184,-0.15304676428908837,profile_snapshot
1403.0,9.4637,-0.435,0.7380952380952381,0.1720672727272727,-0.025980160604629265,profile_snapshot
1413.0,11.1007,-1.345,0.7678571428571429,0.2018309090909091,-0.4558337269721304,profile_snapshot
1395.0,15.8194,-2.223,0.7142857142857143,0.2876254545454545,-0.8705715635333018,profile_snapshot
1447.0,8.6933,-0.476,0.8690476190476191,0.15806,-0.04534718941898919,profile_snapshot
1451.0,15.7231,-2.23,0.8809523809523809,0.28587454545454544,-0.8738781294284366,profile_snapshot
1447.0,6.7632,-0.485,0.8690476190476191,0.12296727272727273,-0.049598488427019305,profile_snapshot
1343.0,4.9274,-0.528,0.5595238095238095,0.0895890909090909,-0.069910250354275,profile_snapshot
1419.0,10.6193,-0.55,0.7857142857142857,0.19307818181818184,-0.08030231459612669,profile_snapshot
1415.0,18.3231,-2.092,0.7738095238095238,0.33314727272727274,-0.8086915446386397,profile_snapshot
1209.0,6.8598,-0.309,0.16071428571428573,0.12472363636363636,0.033538025507793945,profile_snapshot
1221.0,19.2861,-2.034,0.19642857142857142,0.35065636363636365,-0.781294284364667,profile_snapshot
1305.0,17.2638,-2.143,0.44642857142857145,0.31388727272727274,-0.8327822390174775,profile_snapshot
1353.0,9.0785,-0.403,0.5892857142857143,0.16506363636363636,-0.010864430798299574,profile_snapshot
1375.0,11.4859,-2.434,0.6547619047619048,0.20883454545454547,-0.9702409069437885,profile_snapshot
1403.0,17.3601,-2.142,0.7380952380952381,0.3156381818181818,-0.8323098724610298,profile_snapshot
1445.0,7.053,-0.491,0.8630952380952381,0.12823636363636365,-0.05243268776570631,profile_snapshot
1389.0,4.541,-0.451,0.6964285714285714,0.08256363636363637,-0.03353802550779417,profile_snapshot
1185.0,17.3601,-2.133,0.08928571428571429,0.3156381818181818,-0.8280585734529996,profile_snapshot
1251.0,8.9822,-0.374,0.2857142857142857,0.16331272727272728,0.0028341993386866715,profile_snapshot
1437.0,12.9304,-2.374,0.8392857142857143,0.23509818181818182,-0.9418989135569202,profile_snapshot
1383.0,5.7004,-0.513,0.6785714285714286,0.10364363636363637,-0.06282475200755788,profile_snapshot
1447.0,3.8163,-0.485,0.8690476190476191,0.06938727272727273,-0.049598488427019305,profile_snapshot
1395.0,7.3912,-0.478,0.7142857142857143,0.13438545454545456,-0.04629192253188463,profile_snapshot
1479.0,6.1352,-0.46,0.9642857142857143,0.11154909090909092,-0.037789324515824285,profile_snapshot
1343.0,6.0385,-0.482,0.5595238095238095,0.10979090909090909,-0.04818138875767608,profile_snapshot
1179.0,17.8416,-2.108,0.07142857142857142,0.3243927272727273,-0.8162494095418045,profile_snapshot
1369.0,11.3896,-2.437,0.6369047619047619,0.20708363636363636,-0.9716580066131317,profile_snapshot
1423.0,16.7824,-2.174,0.7976190476190477,0.30513454545454544,-0.8474256022673595,profile_snapshot
1209.0,13.9897,-2.312,0.16071428571428573,0.2543581818181818,-0.9126121870571563,profile_snapshot
1209.0,18.612,-2.068,0.16071428571428573,0.3384,-0.7973547472838924,profile_snapshot
1443.0,5.3139,-0.452,0.8571428571428571,0.09661636363636364,-0.034010392064241834,profile_snapshot
1335.0,3.6714,-0.511,0.5357142857142857,0.06675272727272728,-0.061880018894662325,profile_snapshot
1257.0,4.3477,-0.466,0.30357142857142855,0.0790490909090909,-0.04062352385451129,profile_snapshot
1155.0,17.1675,-2.142,0.0,0.31213636363636366,-0.8323098724610298,profile_snapshot
1173.0,18.1305,-2.092,0.05357142857142857,0.3296454545454546,-0.8086915446386397,profile_snapshot
1467.0,8.8859,-0.479,0.9285714285714286,0.16156181818181817,-0.04676428908833263,profile_snapshot
1337.0,7.7777,-0.42,0.5416666666666666,0.14141272727272727,-0.018894662257912143,profile_snapshot
1335.0,16.1083,-2.205,0.5357142857142857,0.2928781818181818,-0.8620689655172414,profile_snapshot
1469.0,18.9009,-2.064,0.9345238095238095,0.3436527272727273,-0.7954652810581011,profile_snapshot
1385.0,6.2318,-0.503,0.6845238095238095,0.11330545454545454,-0.058101086443079986,profile_snapshot
1403.0,7.2946,-0.484,0.7380952380952381,0.13262909090909092,-0.04912612187057164,profile_snapshot
1463.0,12.7378,-2.384,0.9166666666666666,0.23159636363636363,-0.9466225791213982,profile_snapshot
1345.0,9.4637,-0.405,0.5654761904761905,0.1720672727272727,-0.011809163911195242,profile_snapshot
1435.0,8.0192,-0.483,0.8333333333333334,0.14580363636363636,-0.04865375531412386,profile_snapshot
1373.0,18.2268,-2.095,0.6488095238095238,0.33139636363636366,-0.8101086443079831,profile_snapshot
1403.0,8.4044,-0.46,0.7380952380952381,0.15280727272727274,-0.037789324515824285,profile_snapshot
1203.0,19.4787,-2.023,0.14285714285714285,0.3541581818181818,-0.7760982522437413,profile_snapshot
1209.0,12.7378,-2.376,0.16071428571428573,0.23159636363636363,-0.9428436466698158,profile_snapshot
1197.0,18.7083,-2.063,0.125,0.3401509090909091,-0.7949929145016534,profile_snapshot
1221.0,18.7083,-2.064,0.19642857142857142,0.3401509090909091,-0.7954652810581011,profile_snapshot
1239.0,3.768,-0.472,0.25,0.06850909090909091,-0.04345772319319796,profile_snapshot
1161.0,16.6861,-2.168,0.017857142857142856,0.30338363636363636,-0.8445914029286727,profile_snapshot
1339.0,6.5699,-0.464,0.5476190476190477,0.11945272727272727,-0.03967879074161551,profile_snapshot
1197.0,3.3332,-0.426,0.125,0.060603636363636366,-0.021728861596599036,profile_snapshot
1357.0,16.7824,-2.171,0.6011904761904762,0.30513454545454544,-0.846008502598016,profile_snapshot
1325.0,31.9975,-1.472,0.5059523809523809,0.5817727272727272,-0.5158242796410015,profile_snapshot
1221.0,26.7974,-1.677,0.19642857142857142,0.4872254545454545,-0.6126594237128011,profile_snapshot
1327.0,25.9307,-1.73,0.5119047619047619,0.47146727272727273,-0.6376948512045348,profile_snapshot
1389.0,31.516,-1.496,0.6964285714285714,0.5730181818181818,-0.5271610769957488,profile_snapshot
1407.0,31.9975,-1.479,0.75,0.5817727272727272,-0.5191308455361361,profile_snapshot
1409.0,33.8272,-1.395,0.7559523809523809,0.6150399999999999,-0.4794520547945206,profile_snapshot
1427.0,36.1383,-1.289,0.8095238095238095,0.65706,-0.4293811998110534,profile_snapshot
1461.0,20.0565,-2.005,0.9107142857142857,0.36466363636363636,-0.7675956542276807,profile_snapshot
1363.0,36.1383,-1.281,0.6190476190476191,0.65706,-0.42560226735947093,profile_snapshot
1173.0,27.6641,-1.629,0.05357142857142857,0.5029836363636364,-0.5899858290033066,profile_snapshot
1413.0,27.4715,-1.656,0.7678571428571429,0.49948181818181814,-0.6027397260273972,profile_snapshot
1361.0,29.3974,-1.564,0.6130952380952381,0.5344981818181819,-0.5592820028341994,profile_snapshot
1397.0,23.0417,-1.88,0.7202380952380952,0.41894,-0.7085498346717052,profile_snapshot
1281.0,25.064,-1.771,0.375,0.4557090909090909,-0.6570618800188947,profile_snapshot
1445.0,24.101,-1.832,0.8630952380952381,0.4382,-0.6858762399622107,profile_snapshot
1489.0,31.2271,-1.512,0.9940476190476191,0.5677654545454546,-0.5347189418989136,profile_snapshot
1389.0,33.8272,-1.393,0.6964285714285714,0.6150399999999999,-0.478507321681625,profile_snapshot
1331.0,21.501,-1.935,0.5238095238095238,0.39092727272727273,-0.7345299952763344,profile_snapshot
1167.0,23.3306,-1.853,0.03571428571428571,0.4241927272727273,-0.6957959376476146,profile_snapshot
1377.0,21.6936,-1.93,0.6607142857142857,0.3944290909090909,-0.7321681624940954,profile_snapshot
1299.0,25.6418,-1.743,0.42857142857142855,0.46621454545454544,-0.6438356164383563,profile_snapshot
1473.0,36.2346,-1.29,0.9464285714285714,0.6588109090909091,-0.42985356636750127,profile_snapshot
1227.0,23.2343,-1.861,0.21428571428571427,0.4224418181818182,-0.699574870099197,profile_snapshot
1371.0,35.7531,-1.299,0.6428571428571429,0.6500563636363637,-0.4341048653755314,profile_snapshot
1311.0,31.9012,-1.474,0.4642857142857143,0.5800218181818182,-0.5167690127538971,profile_snapshot
1347.0,23.2343,-1.868,0.5714285714285714,0.4224418181818182,-0.7028814359943317,profile_snapshot
1475.0,36.2346,-1.29,0.9523809523809523,0.6588109090909091,-0.42985356636750127,profile_snapshot
1353.0,31.3234,-1.5,0.5892857142857143,0.5695163636363636,-0.52905054322154,profile_snapshot
1191.0,36.042,-1.266,0.10714285714285714,0.655309090909091,-0.4185167690127539,profile_snapshot
1453.0,23.4269,-1.866,0.8869047619047619,0.42594363636363636,-0.7019367028814361,profile_snapshot
1197.0,20.2491,-1.984,0.125,0.3681654545454545,-0.7576759565422768,profile_snapshot
1401.0,23.6195,-1.853,0.7321428571428571,0.4294454545454545,-0.6957959376476146,profile_snapshot
1385.0,30.4567,-1.528,0.6845238095238095,0.5537581818181818,-0.5422768068020785,profile_snapshot
1483.0,32.2864,-1.474,0.9761904761904762,0.5870254545454545,-0.5167690127538971,profile_snapshot
1327.0,30.553,-1.522,0.5119047619047619,0.555509090909091,-0.5394426074633917,profile_snapshot
1375.0,26.7974,-1.688,0.6547619047619048,0.4872254545454545,-0.617855455833727,profile_snapshot
1363.0,24.4862,-1.807,0.6190476190476191,0.44520363636363636,-0.6740670760510157,profile_snapshot
1489.0,29.0123,-1.588,0.9940476190476191,0.5274963636363637,-0.5706188001889467,profile_snapshot
1383.0,29.3974,-1.565,0.6785714285714286,0.5344981818181819,-0.5597543693906472,profile_snapshot
1413.0,33.1531,-1.428,0.7678571428571429,0.6027836363636364,-0.49504015115729805,profile_snapshot
1203.0,23.7158,-1.836,0.14285714285714285,0.43119636363636366,-0.687765706188002,profile_snapshot
1341.0,23.6195,-1.85,0.5535714285714286,0.4294454545454545,-0.6943788379782712,profile_snapshot
1329.0,24.7751,-1.79,0.5178571428571429,0.4504563636363636,-0.666036844591403,profile_snapshot
1347.0,21.501,-1.936,0.5714285714285714,0.39092727272727273,-0.7350023618327823,profile_snapshot
1443.0,36.2346,-1.286,0.8571428571428571,0.6588109090909091,-0.42796410014171005,profile_snapshot
1467.0,21.0195,-1.96,0.9285714285714286,0.3821727272727273,-0.7463391591875296,profile_snapshot
1323.0,37.8717,-1.218,0.5,0.6885763636363635,-0.3958431743032593,profile_snapshot
1197.0,36.042,-1.267,0.125,0.655309090909091,-0.4189891355692017,profile_snapshot
1155.0,32.8642,-1.413,0.0,0.597530909090909,-0.48795465281058104,profile_snapshot
1197.0,22.8491,-1.877,0.125,0.4154381818181818,-0.707132735002362,profile_snapshot
1465.0,22.3677,-1.91,0.9226190476190477,0.4066854545454545,-0.7227208313651394,profile_snapshot
1471.0,35.1753,-1.337,0.9404761904761905,0.6395509090909091,-0.452054794520548,profile_snapshot
1337.0,20.4417,-1.981,0.5416666666666666,0.37166727272727274,-0.7562588568729335,profile_snapshot
1371.0,31.7086,-1.488,0.6428571428571429,0.57652,-0.5233821445441663,profile_snapshot
1451.0,26.7011,-1.699,0.8809523809523809,0.48547454545454544,-0.6230514879546529,profile_snapshot
1461.0,20.1528,-2.0,0.9107142857142857,0.36641454545454544,-0.7652338214454417,profile_snapshot
1441.0,34.5975,-1.361,0.8511904761904762,0.6290454545454545,-0.46339159187529533,profile_snapshot
1405.0,22.3677,-1.908,0.7440476190476191,0.4066854545454545,-0.7217760982522438,profile_snapshot
1429.0,29.9752,-1.546,0.8154761904761905,0.5450036363636364,-0.5507794048181389,profile_snapshot
1459.0,20.6343,-1.977,0.9047619047619048,0.3751690909090909,-0.7543693906471423,profile_snapshot
1447.0,24.4862,-1.813,0.8690476190476191,0.44520363636363636,-0.6769012753897025,profile_snapshot
1233.0,37.968,-1.209,0.23214285714285715,0.6903272727272728,-0.3915918752952292,profile_snapshot
1251.0,24.1973,-1.814,0.2857142857142857,0.43995090909090906,-0.6773736419461502,profile_snapshot
1375.0,30.4567,-1.528,0.6547619047619048,0.5537581818181818,-0.5422768068020785,profile_snapshot
1479.0,22.7528,-1.896,0.9642857142857143,0.41368727272727274,-0.7161076995748701,profile_snapshot
1251.0,25.1603,-1.764,0.2857142857142857,0.45746,-0.6537553141237601,profile_snapshot
1431.0,28.8197,-1.593,0.8214285714285714,0.5239945454545455,-0.5729806329711857,profile_snapshot
1391.0,23.3306,-1.866,0.7023809523809523,0.4241927272727273,-0.7019367028814361,profile_snapshot
1381.0,22.9454,-1.883,0.6726190476190477,0.4171890909090909,-0.7099669343410486,profile_snapshot
1343.0,31.2271,-1.503,0.5595238095238095,0.5677654545454546,-0.5304676428908833,profile_snapshot
1465.0,26.5085,-1.71,0.9226190476190477,0.4819727272727273,-0.6282475200755786,profile_snapshot
1343.0,26.7011,-1.691,0.5595238095238095,0.48547454545454544,-0.6192725555030705,profile_snapshot
1203.0,33.9235,-1.365,0.14285714285714285,0.6167909090909091,-0.46528105810108644,profile_snapshot
1461.0,37.5828,-1.238,0.9107142857142857,0.6833236363636364,-0.40529050543221545,profile_snapshot
1349.0,20.538,-1.977,0.5773809523809523,0.3734181818181818,-0.7543693906471423,profile_snapshot
1471.0,31.1308,-1.514,0.9404761904761905,0.5660145454545454,-0.5356636750118092,profile_snapshot
1269.0,36.2346,-1.267,0.3392857142857143,0.6588109090909091,-0.4189891355692017,profile_snapshot
1469.0,37.7754,-1.233,0.9345238095238095,0.6868254545454545,-0.40292867264997645,profile_snapshot
1215.0,29.4937,-1.55,0.17857142857142858,0.5362490909090909,-0.5526688710439301,profile_snapshot
1473.0,25.3529,-1.77,0.9464285714285714,0.4609618181818182,-0.6565895134624469,profile_snapshot
1335.0,32.8642,-1.433,0.5357142857142857,0.597530909090909,-0.49740198393953716,profile_snapshot
1407.0,22.0788,-1.918,0.75,0.4014327272727273,-0.7264997638167219,profile_snapshot
1421.0,24.1973,-1.826,0.7916666666666666,0.43995090909090906,-0.6830420406235239,profile_snapshot
1357.0,36.7161,-1.258,0.6011904761904762,0.6675654545454545,-0.41473783656117147,profile_snapshot
1377.0,35.7531,-1.299,0.6607142857142857,0.6500563636363637,-0.4341048653755314,profile_snapshot
1441.0,37.1976,-1.249,0.8511904761904762,0.67632,-0.41048653755314135,profile_snapshot
1349.0,21.4047,-1.94,0.5773809523809523,0.3891763636363636,-0.7368918280585735,profile_snapshot
1393.0,22.2714,-1.911,0.7083333333333334,0.40493454545454544,-0.7231931979215872,profile_snapshot
1427.0,30.3604,-1.533,0.8095238095238095,0.5520072727272727,-0.5446386395843175,profile_snapshot
1427.0,36.9087,-1.258,0.8095238095238095,0.6710672727272727,-0.41473783656117147,profile_snapshot
1351.0,25.2566,-1.766,0.5833333333333334,0.45921090909090906,-0.6547000472366558,profile_snapshot
1367.0,37.2939,-1.239,0.6309523809523809,0.6780709090909091,-0.40576287198866334,profile_snapshot
1381.0,37.005,-1.25,0.6726190476190477,0.6728181818181819,-0.41095890410958913,profile_snapshot
1381.0,32.0938,-1.473,0.6726190476190477,0.5835236363636364,-0.5162966461974493,profile_snapshot
1257.0,23.138,-1.867,0.30357142857142855,0.4206909090909091,-0.7024090694378838,profile_snapshot
1387.0,27.0863,-1.674,0.6904761904761905,0.49247818181818187,-0.6112423240434577,profile_snapshot
1445.0,29.3011,-1.573,0.8630952380952381,0.5327472727272727,-0.5635333018422296,profile_snapshot
1325.0,32.5753,-1.446,0.5059523809523809,0.5922781818181818,-0.5035427491733586,profile_snapshot
1465.0,27.6641,-1.65,0.9226190476190477,0.5029836363636364,-0.5999055266887104,profile_snapshot
1483.0,20.4417,-1.987,0.9761904761904762,0.37166727272727274,-0.7590930562116203,profile_snapshot
1333.0,29.3011,-1.566,0.5297619047619048,0.5327472727272727,-0.560226735947095,profile_snapshot
1381.0,34.5013,-1.358,0.6726190476190477,0.6272963636363637,-0.4619744922059519,profile_snapshot
1465.0,36.3309,-1.285,0.9226190476190477,0.6605618181818181,-0.42749173358526216,profile_snapshot
1311.0,33.8272,-1.383,0.4642857142857143,0.6150399999999999,-0.473783656117147,profile_snapshot
1383.0,34.0198,-1.382,0.6785714285714286,0.6185418181818181,-0.4733112895606991,profile_snapshot
1413.0,33.6346,-1.405,0.7678571428571429,0.6115381818181818,-0.4841757203589987,profile_snapshot
1391.0,29.0123,-1.582,0.7023809523809523,0.5274963636363637,-0.5677846008502598,profile_snapshot
1425.0,36.8124,-1.262,0.8035714285714286,0.6693163636363636,-0.4166273027869627,profile_snapshot
1407.0,27.1826,-1.671,0.75,0.4942290909090909,-0.6098252243741145,profile_snapshot
1275.0,34.1161,-1.365,0.35714285714285715,0.6202927272727273,-0.46528105810108644,profile_snapshot
1383.0,36.042,-1.288,0.6785714285714286,0.655309090909091,-0.4289088332546056,profile_snapshot
1275.0,25.6418,-1.741,0.35714285714285715,0.46621454545454544,-0.6428908833254607,profile_snapshot
1361.0,23.5232,-1.855,0.6130952380952381,0.42769454545454544,-0.6967406707605102,profile_snapshot
1415.0,26.6048,-1.701,0.7738095238095238,0.48372363636363636,-0.6239962210675485,profile_snapshot
1409.0,28.7234,-1.596,0.7559523809523809,0.5222436363636364,-0.5743977326405292,profile_snapshot
1447.0,22.464,-1.906,0.8690476190476191,0.4084363636363636,-0.7208313651393481,profile_snapshot
1263.0,26.6048,-1.69,0.32142857142857145,0.48372363636363636,-0.6188001889466226,profile_snapshot
1331.0,26.99,-1.675,0.5238095238095238,0.4907272727272727,-0.6117146905999056,profile_snapshot
1361.0,31.9975,-1.475,0.6130952380952381,0.5817727272727272,-0.517241379310345,profile_snapshot
1377.0,22.6565,-1.895,0.6607142857142857,0.41193636363636366,-0.7156353330184224,profile_snapshot
1427.0,37.1013,-1.251,0.8095238095238095,0.6745690909090909,-0.4114312706660368,profile_snapshot
1417.0,28.3382,-1.614,0.7797619047619048,0.51524,-0.5829003306565896,profile_snapshot
1415.0,37.968,-1.223,0.7738095238095238,0.6903272727272728,-0.39820500708549844,profile_snapshot
1353.0,35.6568,-1.301,0.5892857142857143,0.6483054545454545,-0.43504959848842706,profile_snapshot
1413.0,25.9307,-1.736,0.7678571428571429,0.47146727272727273,-0.6405290505432215,profile_snapshot
1489.0,34.5975,-1.367,0.9940476190476191,0.6290454545454545,-0.4662257912139821,profile_snapshot
1311.0,35.1753,-1.318,0.4642857142857143,0.6395509090909091,-0.44307982994803974,profile_snapshot
1191.0,25.8344,-1.725,0.10714285714285714,0.4697163636363636,-0.6353330184222958,profile_snapshot
1395.0,30.4567,-1.529,0.7142857142857143,0.5537581818181818,-0.5427491733585262,profile_snapshot
1339.0,24.4862,-1.806,0.5476190476190477,0.44520363636363636,-0.6735947094945678,profile_snapshot
1411.0,26.2196,-1.721,0.7619047619047619,0.47672,-0.6334435521965045,profile_snapshot
1481.0,27.7604,-1.647,0.9702380952380952,0.5047345454545454,-0.5984884270193671,profile_snapshot
1451.0,34.8864,-1.348,0.8809523809523809,0.6342981818181819,-0.4572508266414739,profile_snapshot
1425.0,27.8567,-1.638,0.8035714285714286,0.5064854545454546,-0.5942371280113368,profile_snapshot
1343.0,22.9454,-1.881,0.5595238095238095,0.4171890909090909,-0.7090222012281531,profile_snapshot
1335.0,37.005,-1.245,0.5357142857142857,0.6728181818181819,-0.4085970713273501,profile_snapshot
1451.0,21.1158,-1.956,0.8809523809523809,0.38392363636363636,-0.7444496929617384,profile_snapshot
1467.0,29.1085,-1.583,0.9285714285714286,0.5292454545454546,-0.5682569674067076,profile_snapshot
1323.0,20.0565,-1.999,0.5,0.36466363636363636,-0.7647614548889939,profile_snapshot
1357.0,22.5603,-1.898,0.6011904761904762,0.41018727272727273,-0.7170524326877656,profile_snapshot
1405.0,36.2346,-1.282,0.7440476190476191,0.6588109090909091,-0.4260746339159188,profile_snapshot
1357.0,29.0123,-1.579,0.6011904761904762,0.5274963636363637,-0.5663675011809164,profile_snapshot
1333.0,36.8124,-1.252,0.5297619047619048,0.6693163636363636,-0.4119036372224847,profile_snapshot
1263.0,29.3974,-1.557,0.32142857142857145,0.5344981818181819,-0.5559754369390648,profile_snapshot
1185.0,22.464,-1.894,0.08928571428571429,0.4084363636363636,-0.7151629664619745,profile_snapshot
1443.0,32.5753,-1.458,0.8571428571428571,0.5922781818181818,-0.5092111478507322,profile_snapshot
1335.0,36.3309,-1.27,0.5357142857142857,0.6605618181818181,-0.42040623523854515,profile_snapshot
1363.0,36.8124,-1.255,0.6190476190476191,0.6693163636363636,-0.413320736891828,profile_snapshot
1389.0,37.1013,-1.248,0.6964285714285714,0.6745690909090909,-0.41001417099669346,profile_snapshot
1209.0,23.5232,-1.846,0.16071428571428573,0.42769454545454544,-0.69248937175248,profile_snapshot
1305.0,44.4969,-0.654,0.44642857142857145,0.8090345454545453,-0.12942843646669822,profile_snapshot
1353.0,42.5897,1.256,0.5892857142857143,0.7743581818181818,0.7727916863486066,profile_snapshot
1327.0,44.3279,-0.663,0.5119047619047619,0.8059618181818182,-0.13367973547472844,profile_snapshot
1269.0,41.9621,0.55,0.3392857142857143,0.7629472727272727,0.4393008974964572,profile_snapshot
1451.0,41.431,0.185,0.8809523809523809,0.753290909090909,0.266887104393009,profile_snapshot
1451.0,45.9937,-0.575,0.8809523809523809,0.8362490909090908,-0.09211147850732171,profile_snapshot
1455.0,41.5999,0.357,0.8928571428571429,0.7563618181818181,0.34813415210203114,profile_snapshot
1485.0,44.8107,-0.637,0.9821428571428571,0.8147399999999999,-0.12139820500708554,profile_snapshot
1475.0,38.874,-1.201,0.9523809523809523,0.7068000000000001,-0.38781294284364676,profile_snapshot
1221.0,41.4792,0.021,0.19642857142857142,0.7541672727272727,0.1894189891355691,profile_snapshot
1341.0,39.7324,-1.108,0.5535714285714286,0.7224072727272727,-0.343882853094001,profile_snapshot
1215.0,43.483,-0.707,0.17857142857142858,0.7906,-0.1544638639584317,profile_snapshot
1357.0,44.0382,-0.678,0.6011904761904762,0.8006945454545455,-0.14076523382144546,profile_snapshot
1269.0,45.197,-0.617,0.3392857142857143,0.8217636363636364,-0.11195087387812952,profile_snapshot
1365.0,41.6965,0.374,0.625,0.7581181818181818,0.3561643835616439,profile_snapshot
1409.0,40.8769,-0.401,0.7559523809523809,0.7432163636363637,-0.009919697685403794,profile_snapshot
1333.0,42.6139,1.262,0.5297619047619048,0.7747981818181818,0.7756258856872933,profile_snapshot
1275.0,42.1793,0.773,0.35714285714285715,0.7668963636363636,0.5446386395843175,profile_snapshot
1403.0,41.9621,0.674,0.7380952380952381,0.7629472727272727,0.49787435049598483,profile_snapshot
1397.0,41.5517,0.258,0.7202380952380952,0.7554854545454545,0.3013698630136985,profile_snapshot
1327.0,44.5452,-0.651,0.5119047619047619,0.8099127272727273,-0.12801133679735477,profile_snapshot
1257.0,45.366,-0.608,0.30357142857142855,0.8248363636363636,-0.10769957487009929,profile_snapshot
1487.0,40.1139,-0.94,0.9880952380952381,0.7293436363636364,-0.26452527161077,profile_snapshot
1487.0,42.1311,0.916,0.9880952380952381,0.76602,0.6121870571563532,profile_snapshot
1311.0,42.5173,1.145,0.4642857142857143,0.7730418181818182,0.7203589985829002,profile_snapshot
1311.0,44.3762,-0.66,0.4642857142857143,0.80684,-0.1322626358053851,profile_snapshot
1293.0,38.5402,-1.2,0.4107142857142857,0.7007309090909091,-0.38734057628719887,profile_snapshot
1167.0,41.3827,-0.13,0.03571428571428571,0.7524127272727272,0.11809163911195086,profile_snapshot
1399.0,42.5656,1.274,0.7261904761904762,0.77392,0.7812942843646669,profile_snapshot
1415.0,45.1487,-0.619,0.7738095238095238,0.8208854545454545,-0.11289560699102508,profile_snapshot
1427.0,42.3966,1.13,0.8095238095238095,0.7708472727272727,0.7132735002361832,profile_snapshot
1473.0,39.6847,-1.106,0.9464285714285714,0.72154,-0.34293811998110546,profile_snapshot
1341.0,43.0484,1.704,0.5535714285714286,0.7826981818181818,0.9844119036372223,profile_snapshot
1167.0,41.4551,-0.057,0.03571428571428571,0.7537290909090909,0.1525743977326406,profile_snapshot
1435.0,44.7142,-0.642,0.8333333333333334,0.8129854545454546,-0.12376003778932454,profile_snapshot
1351.0,41.4068,0.072,0.5833333333333334,0.752850909090909,0.21350968351440724,profile_snapshot
1327.0,41.5034,0.146,0.5119047619047619,0.7546072727272727,0.24846480869154464,profile_snapshot
1461.0,44.6418,-0.646,0.9107142857142857,0.811669090909091,-0.12564950401511576,profile_snapshot
1465.0,42.8553,1.621,0.9226190476190477,0.7791872727272727,0.945205479452055,profile_snapshot
1191.0,43.4588,-0.709,0.10714285714285714,0.79016,-0.15540859707132748,profile_snapshot
1411.0,43.9417,-0.683,0.7619047619047619,0.79894,-0.14312706660368457,profile_snapshot
1275.0,41.7206,0.314,0.35714285714285715,0.7585563636363636,0.32782239017477566,profile_snapshot
1341.0,39.6847,-1.118,0.5535714285714286,0.72154,-0.348606518658479,profile_snapshot
1203.0,44.9073,-0.632,0.14285714285714285,0.8164963636363636,-0.11903637222484653,profile_snapshot
1367.0,40.0662,-1.003,0.6309523809523809,0.7284763636363637,-0.2942843646669816,profile_snapshot
1361.0,38.0634,-1.216,0.6130952380952381,0.6920618181818182,-0.39489844119036377,profile_snapshot
1471.0,42.5897,1.361,0.9404761904761905,0.7743581818181818,0.8223901747756257,profile_snapshot
1395.0,42.976,1.68,0.7142857142857143,0.7813818181818182,0.973075106282475,profile_snapshot
1435.0,43.8209,-0.689,0.8333333333333334,0.7967436363636364,-0.14596126594237135,profile_snapshot
1167.0,44.4245,-0.658,0.03571428571428571,0.8077181818181819,-0.13131790269248933,profile_snapshot
1445.0,45.1246,-0.621,0.8630952380952381,0.8204472727272727,-0.11384034010392075,profile_snapshot
